Owner,API #,Longitude,Latitude,Property #,Lease / Well Name,Tank MID,Tank Name,Tank Nbr,Tank Size,BBLS Per Inch,SEC,TWP,RNG,COUNTY
"Continental Resources, Inc.",3302500613,-102.7993658,47.4871809,806625,Candee 11-9H,2717,Candee 11-9 - 40695,1,389.14,1.684588745,9,146N,095W,DUNN
"Continental Resources, Inc.",3302500613,-102.7993658,47.4871809,806625,Candee 11-9H,2718,Candee 11-9 - 40696,2,389.39,1.685670996,9,146N,095W,DUNN
"Continental Resources, Inc.",3302500613,-102.7993658,47.4871809,806625,Candee 11-9H,2719,Candee 11-9 - 40697,3,405,1.6875,9,146N,095W,DUNN
"Continental Resources, Inc.",3302500618,-102.9049238,47.4308968,806635,Medicine Hole 14-27H 66,4162,Med Hole - Tank 1,1,380.81317,1.685014027,27,146N,096W,DUNN
"Continental Resources, Inc.",3302500618,-102.9049238,47.4308968,806635,Medicine Hole 14-27H 66,4163,Med Hole - Tank 2 ,2,380.86597,1.685247655,27,146N,096W,DUNN
"Continental Resources, Inc.",3302500618,-102.9049238,47.4308968,806635,Medicine Hole 14-27H 66,4164,Med Hole - Tank 3,3,380.77291,1.684835885,27,146N,096W,DUNN
"Continental Resources, Inc.",3302500614,-102.8448197,47.503087,806640,State Weydahl 44-36H 76,2768,St Weydahl - 40672,1,405.47,1.689458333,36,147N,096W,DUNN
"Continental Resources, Inc.",3302500614,-102.8448197,47.503087,806640,State Weydahl 44-36H 76,2769,St Weydahl - 40673,2,405.45,1.689375,36,147N,096W,DUNN
"Continental Resources, Inc.",3302500614,-102.8448197,47.503087,806640,State Weydahl 44-36H 76,2770,St Weydahl - 40674,3,405.44,1.689333333,36,147N,096W,DUNN
"Continental Resources, Inc.",3302500617,-102.8409219,47.4887272,806725,Dvirnak 14-6H,3058,Dvirnak - 41002,1,404.31,1.684625,6,146N,095W,DUNN
"Continental Resources, Inc.",3302500617,-102.8409219,47.4887272,806725,Dvirnak 14-6H,3059,Dvirnak - 41003,2,404.98,1.687416667,6,146N,095W,DUNN
"Continental Resources, Inc.",3302500617,-102.8409219,47.4887272,806725,Dvirnak 14-6H,3060,Dvirnak - 41004,3,404.77129,1.686547042,6,146N,095W,DUNN
"Continental Resources, Inc.",3302500625,-102.9298471,47.5606346,806765,Dennis 44-8H,2714,Dennis - 41005,1,404.93,1.687208333,8,147N,096W,DUNN
"Continental Resources, Inc.",3302500625,-102.9298471,47.5606346,806765,Dennis 44-8H,2713,Dennis - 41006,2,404.99,1.687458333,8,147N,096W,DUNN
"Continental Resources, Inc.",3302500625,-102.9298471,47.5606346,806765,Dennis 44-8H,2712,Dennis - 41007,3,404.8,1.686666667,8,147N,096W,DUNN
"Continental Resources, Inc.",3302500632,-102.9223233,47.5177213,806895,Carus 24-28H,2773,Carus - 41025,1,404.69,1.686208333,28,147N,096W,DUNN
"Continental Resources, Inc.",3302500632,-102.9223233,47.5177213,806895,Carus 24-28H,2774,Carus - 41026,2,404.68,1.686166667,28,147N,096W,DUNN
"Continental Resources, Inc.",3302500632,-102.9223233,47.5177213,806895,Carus 24-28H,2775,Carus - 41027,3,404.67,1.686125,28,147N,096W,DUNN
"Continental Resources, Inc.",3302500640,-102.8599176,47.4865164,807025,Oakdale 11-12H,3910,Oakdale - Tank 1,1,405.62486,1.686589854,12,146N,096W,DUNN
"Continental Resources, Inc.",3302500640,-102.8599176,47.4865164,807025,Oakdale 11-12H,3909,Oakdale - Tank 2,2,405.57206,1.686370312,12,146N,096W,DUNN
"Continental Resources, Inc.",3302500640,-102.8599176,47.4865164,807025,Oakdale 11-12H,3908,Oakdale - Tank 3,3,405.5164,1.686138877,12,146N,096W,DUNN
"Continental Resources, Inc.",3302500639,-103.0766568,47.6608134,807115,Federal Jorgenson 14-5H,3053,Fed Jorgenson - 59735-1,1,405.25,1.683281412,5,148N,097W,DUNN
"Continental Resources, Inc.",3302500639,-103.0766568,47.6608134,807115,Federal Jorgenson 14-5H,3054,Fed Jorgenson - 57935-2,2,405.23,1.683198339,5,148N,097W,DUNN
"Continental Resources, Inc.",3302500639,-103.0766568,47.6608134,807115,Federal Jorgenson 14-5H,3055,Fed Jorgenson - 57935-3,3,405.18,1.682990654,5,148N,097W,DUNN
"Continental Resources, Inc.",3302500641,-102.8698393,47.4017856,807120,Kelly 44-2H,3143,Kelly - Tank 1,1,404.97,1.683866944,2,145N,096W,DUNN
"Continental Resources, Inc.",3302500641,-102.8698393,47.4017856,807120,Kelly 44-2H,3144,Kelly - Tank 2,2,405.02,1.684074844,2,145N,096W,DUNN
"Continental Resources, Inc.",3302500641,-102.8698393,47.4017856,807120,Kelly 44-2H,3145,Kelly - Tank 3,3,404.91,1.683617464,2,145N,096W,DUNN
"Continental Resources, Inc.",3302500638,-102.938951,47.5751663,807265,Flint Chips 34-5H,4157,Flint Chips - Tank 1,1,404.22,1.68425,5,147N,096W,DUNN
"Continental Resources, Inc.",3302500638,-102.938951,47.5751663,807265,Flint Chips 34-5H,4158,Flint Chips - Tank 2,2,404.17,1.684041667,5,147N,096W,DUNN
"Continental Resources, Inc.",3302500638,-102.938951,47.5751663,807265,Flint Chips 34-5H,4159,Flint Chips - Tank 3,3,404.22,1.68425,5,147N,096W,DUNN
"Continental Resources, Inc.",3302500678,-102.8380455,47.4146025,807310,Meadowlark 11-6H,4167,Meadowlark - 41049,1,405.08,1.684324324,6,145N,095W,DUNN
"Continental Resources, Inc.",3302500678,-102.8380455,47.4146025,807310,Meadowlark 11-6H,4168,Meadowlark - 41050,2,404.12,1.683833333,6,145N,095W,DUNN
"Continental Resources, Inc.",3302500678,-102.8380455,47.4146025,807310,Meadowlark 11-6H,4169,Meadowlark - 41051,3,405.12,1.684490644,6,145N,095W,DUNN
"Continental Resources, Inc.",3302500680,-102.8481954,47.4017548,807390,State Dolezal 44-1H,3188,St Dolezal - Tank 1,1,405.47,1.685945946,1,145N,096W,DUNN
"Continental Resources, Inc.",3302500680,-102.8481954,47.4017548,807390,State Dolezal 44-1H,3189,St Dolezal - Tank 2,2,405.46,1.685904366,1,145N,096W,DUNN
"Continental Resources, Inc.",3302500680,-102.8481954,47.4017548,807390,State Dolezal 44-1H,3190,St Dolezal - Tank 3,3,405.56,1.686320166,1,145N,096W,DUNN
"Continental Resources, Inc.",3302500707,-102.8700313,47.5472636,807420,Colter 44-14H,4654,Colter - 41301,1,404.43,1.685125,11,147N,096W,DUNN
"Continental Resources, Inc.",3302500707,-102.8700313,47.5472636,807420,Colter 44-14H,4655,Colter - 41302,2,404.38,1.684916667,11,147N,096W,DUNN
"Continental Resources, Inc.",3302500707,-102.8700313,47.5472636,807420,Colter 44-14H,4656,Colter - 41303,3,404.38,1.684916667,11,147N,096W,DUNN
"Continental Resources, Inc.",3302500707,-102.8700313,47.5472636,807420,Colter 44-14H,4657,Colter - 41311,4,404.54,1.685583333,11,147N,096W,DUNN
"Continental Resources, Inc.",3302500730,-102.8699919,47.4580596,807515,Bonneville 41-23H,4033,Bonneville - Tank 1,1,404.35889,1.684828708,23,146N,096W,DUNN
"Continental Resources, Inc.",3302500730,-102.8699919,47.4580596,807515,Bonneville 41-23H,4034,Bonneville - Tank 2,2,404.29751,1.684572958,23,146N,096W,DUNN
"Continental Resources, Inc.",3302500730,-102.8699919,47.4580596,807515,Bonneville 41-23H,4035,Bonneville - Tank 3,3,404.35031,1.684792958,23,146N,096W,DUNN
"Continental Resources, Inc.",3302500725,-102.8700031,47.4886619,807520,Carson Peak 44-2H,4283,Carson Peak - 57951-2,1,405.75428,1.683627718,2,146N,096W,DUNN
"Continental Resources, Inc.",3302500725,-102.8700031,47.4886619,807520,Carson Peak 44-2H,4284,Carson Peak - 57951-3,2,405.70817,1.68343639,2,146N,096W,DUNN
"Continental Resources, Inc.",3302500725,-102.8700031,47.4886619,807520,Carson Peak 44-2H,4285,Carson Peak - 57951-4,3,405.59039,1.682947676,2,146N,096W,DUNN
"Continental Resources, Inc.",3302500734,-102.8940446,47.4871133,807530,Mountain Gap 31-10H,4028,Mountain Gap - Tank 1,1,404.53821,1.685575875,10,146N,096W,DUNN
"Continental Resources, Inc.",3302500734,-102.8940446,47.4871133,807530,Mountain Gap 31-10H,4029,Mountain Gap - Tank 2,2,404.53821,1.685575875,10,146N,096W,DUNN
"Continental Resources, Inc.",3302500734,-102.8940446,47.4871133,807530,Mountain Gap 31-10H,4030,Mountain Gap - Tank 3,3,404.53821,1.685575875,10,146N,096W,DUNN
"Continental Resources, Inc.",3302500731,-102.8681932,47.4597855,807535,Bridger 44-14H,3903,Bridger - 41304,1,404.42013,1.685083875,14,146N,096W,DUNN
"Continental Resources, Inc.",3302500731,-102.8681932,47.4597855,807535,Bridger 44-14H,3904,Bridger - 41305,2,404.69639,1.686234958,14,146N,096W,DUNN
"Continental Resources, Inc.",3302500731,-102.8681932,47.4597855,807535,Bridger 44-14H,3905,Bridger - 41306,3,404.52573,1.685523875,14,146N,096W,DUNN
"Continental Resources, Inc.",3302500723,-102.9058735,47.5152941,807540,Whitman 11-34H,4660,Whitman - 201097,1,404.32,1.684666667,34,147N,096W,DUNN
"Continental Resources, Inc.",3302500723,-102.9058735,47.5152941,807540,Whitman 11-34H,4661,Whitman - 201098,2,404.27,1.684458333,34,147N,096W,DUNN
"Continental Resources, Inc.",3302500723,-102.9058735,47.5152941,807540,Whitman 11-34H,4662,Whitman - 201099,3,404.22,1.68425,34,147N,096W,DUNN
"Continental Resources, Inc.",3302500723,-102.9058735,47.5152941,807540,Whitman 11-34H,4663,Whitman - 201100,4,404.54,1.685583333,34,147N,096W,DUNN
"Continental Resources, Inc.",3302500741,-102.8912907,47.4018127,807715,Bonney 34-3H,4224,Bonney - Tank 1,1,404.53799,1.685574958,3,145N,096W,DUNN
"Continental Resources, Inc.",3302500741,-102.8912907,47.4018127,807715,Bonney 34-3H,4225,Bonney - Tank 2,2,404.69639,1.686234958,3,145N,096W,DUNN
"Continental Resources, Inc.",3302500741,-102.8912907,47.4018127,807715,Bonney 34-3H,4226,Bonney - Tank 3,3,404.59079,1.685794958,3,145N,096W,DUNN
"Continental Resources, Inc.",3302500841,-102.7952969,47.3873749,808890,Jack 14-9H,4648,Jack - Tank 1,1,402.38404,1.676600167,9,145N,095W,DUNN
"Continental Resources, Inc.",3302500841,-102.7952969,47.3873749,808890,Jack 14-9H,4649,Jack - Tank 2,2,402.5948,1.677478333,9,145N,095W,DUNN
"Continental Resources, Inc.",3302500841,-102.7952969,47.3873749,808890,Jack 14-9H,4651,Jack - Tank 3,3,402.54222,1.67725925,9,145N,095W,DUNN
"Continental Resources, Inc.",3302501029,-103.0400595,47.6473548,812020,JORGENSON FEDERAL 44-9H,6336,Jorgenson Fed 44-9H - Tank 1 (41),1,401.35019,1.667082825,9,148N,097W,DUNN
"Continental Resources, Inc.",3302501029,-103.0400595,47.6473548,812020,JORGENSON FEDERAL 44-9H,6337,Jorgenson Fed 44-9H - Tank 2 (40),2,401.35019,1.667082825,9,148N,097W,DUNN
"Continental Resources, Inc.",3302501029,-103.0400595,47.6473548,812020,JORGENSON FEDERAL 44-9H,6338,Jorgenson Fed 44-9H - Tank 3 (39),3,401.35019,1.667082825,9,148N,097W,DUNN
"Continental Resources, Inc.",3302501029,-103.0400595,47.6473548,812020,JORGENSON FEDERAL 44-9H,6339,Jorgenson Fed 44-9H - Tank 4 (38),4,401.35019,1.667082825,9,148N,097W,DUNN
"Continental Resources, Inc.",3302501029,-103.0400595,47.6473548,812020,JORGENSON FEDERAL 44-9H,6340,Jorgenson Fed 44-9H - Tank 5,5,401.35019,1.667082825,9,148N,097W,DUNN
"Continental Resources, Inc.",3310502323,-103.4414694,48.3128472,812719,Peterson 156-99-29-32-1H,6942,Peterson 156-1H - Tank 1,1,400.37856,1.668244,29,156N,099W,WILLIAMS
"Continental Resources, Inc.",3310502323,-103.4414694,48.3128472,812719,Peterson 156-99-29-32-1H,6943,Peterson 156-1H - Tank 2,2,400.37856,1.668244,29,156N,099W,WILLIAMS
"Continental Resources, Inc.",3310502323,-103.4414694,48.3128472,812719,Peterson 156-99-29-32-1H,6944,Peterson 156-1H - Tank 3,3,400.37856,1.668244,29,156N,099W,WILLIAMS
"Continental Resources, Inc.",3301301333,-102.8682866,48.8493541,830090,Burau 4-22H,2574,Burau - Tank 1,1,404.70919,1.686288292,22,162N,094W,BURKE
"Continental Resources, Inc.",3301301333,-102.8682866,48.8493541,830090,Burau 4-22H,2575,Burau - Tank 2,2,404.54958,1.68562325,22,162N,094W,BURKE
"Continental Resources, Inc.",3301301333,-102.8682866,48.8493541,830090,Burau 4-22H,2576,Burau - Tank 3,3,404.76199,1.686508292,22,162N,094W,BURKE
"Continental Resources, Inc.",2508321873,-104.607996,48.0019863,920200,Dugout Federal 1-15,2883,Dugout - 247787,1,509.67891,2.123662125,15,026N,055E,RICHLAND
"Continental Resources, Inc.",2508321873,-104.607996,48.0019863,920200,Dugout Federal 1-15,2884,Dugout - 247788,2,509.57519,2.123229958,15,026N,055E,RICHLAND
"Continental Resources, Inc.",2508321897,-104.3982511,47.9522756,920201,Edith 1-16,2871,Edith - 247995,1,399.49,1.664541667,6,025N,057E,RICHLAND
"Continental Resources, Inc.",2508321897,-104.3982511,47.9522756,920201,Edith 1-16,2872,Edith - 247996,2,399.6,1.665,6,025N,057E,RICHLAND
"Continental Resources, Inc.",2508322599,-104.1461454,48.0037223,920202,Hardy 1-18,2862,Hardy - 248558,1,404.21636,1.684234833,18,026N,059E,RICHLAND
"Continental Resources, Inc.",2508322599,-104.1461454,48.0037223,920202,Hardy 1-18,2863,Hardy - 248557,2,404.25,1.684375,18,026N,059E,RICHLAND
"Continental Resources, Inc.",2508322599,-104.1461454,48.0037223,920202,Hardy 1-18,2864,Hardy - 248556,3,404.22,1.68425,18,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321850,-104.0846229,47.9598883,920203,Noteboom 1-34,2858,Notebroom - 247014,1,402.87,1.664752066,34,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321850,-104.0846229,47.9598883,920203,Noteboom 1-34,2859,Notebroom - 247015,2,403.42,1.667024793,34,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321850,-104.0846229,47.9598883,920203,Noteboom 1-34,2857,Notebroom - 247033,3,404.68,1.682661123,34,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321838,-104.3875745,47.9422591,920204,Vitt 1-5,2879,Vitt - 184952,1,403.09,1.679541667,5,025N,057E,RICHLAND
"Continental Resources, Inc.",2508321838,-104.3875745,47.9422591,920204,Vitt 1-5,2880,Vitt - 184953,2,412.99,1.706570248,5,025N,057E,RICHLAND
"Continental Resources, Inc.",2508321854,-104.1528375,47.9569076,920205,Warren 1-31,2867,Warren - 247488,1,517.1,2.145643154,31,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321854,-104.1528375,47.9569076,920205,Warren 1-31,2868,Warren - 247489,2,516.55,2.143360996,31,026N,059E,RICHLAND
"Continental Resources, Inc.",2508321841,-104.3898906,47.9495179,920206,Zoanni 1-5,2875,Zoanni - 247059,1,406.61,1.678472652,5,025N,057E,RICHLAND
"Continental Resources, Inc.",2508321841,-104.3898906,47.9495179,920206,Zoanni 1-5,2876,Zoanni - 247060,2,403.52,1.677837838,5,025N,057E,RICHLAND
"Continental Resources, Inc.",2509121723,-104.4629123,48.4495498,920207,Engelke 1-8,2853,Engelke - 111556,1,511.74,2.13225,8,031N,056E,SHERIDAN
"Continental Resources, Inc.",2509121723,-104.4629123,48.4495498,920207,Engelke 1-8,2854,Engelke - 111557,2,512.02,2.13119667,8,031N,056E,SHERIDAN
"Continental Resources, Inc.",2509121725,-104.3008966,48.758251,920208,Parrott 1-30,2849,Parrott - 111564,1,514.78,2.14045738,30,035N,057E,SHERIDAN
"Continental Resources, Inc.",2509121725,-104.3008966,48.758251,920208,Parrott 1-30,2850,Parrott - 111565,2,515.38,2.140726895,30,035N,057E,SHERIDAN
"Continental Resources, Inc.",2509121828,-104.2958093,48.754433,920209,Varney 1-29,2845,Varney - 248597,1,404.30236,1.684593167,29,035N,057E,SHERIDAN
"Continental Resources, Inc.",2509121828,-104.2958093,48.754433,920209,Varney 1-29,2846,Varney - 248598,2,404.25,1.684375,29,035N,057E,SHERIDAN
"Continental Resources, Inc.",3305302197,-102.7020099,47.9445373,920210,Fox 1,2891,Fox - 111977,1,508.40008,2.1095439,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302197,-102.7020099,47.9445373,920210,Fox 1,2892,Fox - 111978,2,506.35152,2.109798,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302338,-102.6932148,47.938846,920211,Gudbranson 1,2887,Gudbranson - 111979,1,402.11,1.595674603,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302338,-102.6932148,47.938846,920211,Gudbranson 1,2888,Gudbranson - 111980,2,402.27,1.596309524,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302163,-102.7093959,47.9432188,920212,Rose 1,2895,Rose - 111981,1,399.59,1.664958333,33,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302163,-102.7093959,47.9432188,920212,Rose 1,2896,Rose - 111982,2,399.63936,1.665164,33,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302276,-102.7005919,47.9361316,920213,Wolf Federal 1,2899,Wolf - 111983,1,399.37,1.664041667,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3305302276,-102.7005919,47.9361316,920213,Wolf Federal 1,2900,Wolf - 111984,2,399.79,1.665791667,34,152N,094W,MC KENZIE
"Continental Resources, Inc.",3302300364,-103.0406558,48.7327123,920214,Bakken 1 - Madison 61%,2925,Bakken - 1,1,509.9,2.133472803,32,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300364,-103.0406558,48.7327123,920214,Bakken 1 - Madison 61%,2926,Bakken - 2,2,511.38,2.132971846,32,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300369,-103.033846,48.7449695,920215,Rivers 1,2921,Rivers - 1,1,404.09,1.683708333,29,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300369,-103.033846,48.7449695,920215,Rivers 1,2922,Rivers - 2,2,404.19,1.684125,29,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300375,-103.7190528,48.7190528,920216,Skor 1,2917,Skor - 1,1,511.53,2.131375,2,160N,096W,DIVIDE
"Continental Resources, Inc.",3302300375,-103.7190528,48.7190528,920216,Skor 1,2918,Skor - 2,2,511.21,2.132262774,2,160N,096W,DIVIDE
"Continental Resources, Inc.",3300701303,-103.5221201,46.7440567,920218,Paasch 11-26,2791,Paasch - 159006,1,406.37551,1.686205436,26,138N,102W,BILLINGS
"Continental Resources, Inc.",3300701303,-103.5221201,46.7440567,920218,Paasch 11-26,2792,Paasch - 159007,2,406.29377,1.685866266,26,138N,102W,BILLINGS
"Continental Resources, Inc.",3302300367,-103.0442347,48.7403471,920321,Bernice 1,2913,Bernice - 1,1,511.76,2.132333333,29,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300367,-103.0442347,48.7403471,920321,Bernice 1,2912,Bernice - 2,2,511.97,2.133208333,29,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300370,-103.0559204,48.7398681,920323,Osborne 1,2903,Osborne - 1,1,509.1,2.132356021,30,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300370,-103.0559204,48.7398681,920323,Osborne 1,2904,Osborne - 2,2,509.6,2.132217573,30,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300373,-103.0619648,48.7479854,920324,WSP 21-30,2908,WSP - 1,1,511.94,2.133083333,30,161N,095W,DIVIDE
"Continental Resources, Inc.",3302300373,-103.0619648,48.7479854,920324,WSP 21-30,2909,WSP - 2,2,511.13,2.131929093,30,161N,095W,DIVIDE
"Continental Resources, Inc.",3300701295,-103.4447567,46.7872062,920405,Custer State 41-8,2820,Custer St 41-8 - 158817,1,510.06511,2.125271292,8,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701295,-103.4447567,46.7872062,920405,Custer State 41-8,2821,Custer St 41-8 - 247951,2,509.45,2.10952381,8,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701297,-103.4393894,46.761269,920406,Davis Creek State 14-16,2816,Davis Crk 14-16 - 158811,1,402.73395,1.678058125,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701297,-103.4393894,46.761269,920406,Davis Creek State 14-16,2817,Davis Crk 14-16 - 158812,2,402.73395,1.678058125,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701306,-103.4646118,46.7682043,920407,J.O. Federal 42-18,2830,JO Fed 42-18 - 159008,1,512.37386,2.126032614,18,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701306,-103.4646118,46.7682043,920407,J.O. Federal 42-18,2831,JO Fed 42-18 - 159009,2,512.29,2.125684647,18,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701292,-103.4287584,46.7702664,920409,Jiggs 32-16,2808,Jiggs 32-16 - 146073,1,399.92,1.666333333,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701292,-103.4287584,46.7702664,920409,Jiggs 32-16,2809,Jiggs 32-16 - 146074,2,399.91776,1.666324,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701296,-103.4141916,46.7795031,920412,Shapiro 23-10,2795,Shapiro - 158815,1,402.79651,1.678318792,10,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701296,-103.4141916,46.7795031,920412,Shapiro 23-10,2796,Shapiro - 158816,2,402.74,1.678083333,10,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701562,-103.4225031,46.7620661,920413,Tracy Mountain 2-16,2803,Tracy Mnt 2-16 - 50482,1,512,2.133333333,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701562,-103.4225031,46.7620661,920413,Tracy Mountain 2-16,2804,Tracy Mnt 2-16 - 50483,2,512,2.133333333,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701461,-103.4564503,46.7635764,920415,Tracy Mountain Federal 2-17,2834,Tracy Mnt Fed 2-17 - 158808,1,511.46,2.131083333,17,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701461,-103.4564503,46.7635764,920415,Tracy Mountain Federal 2-17,2835,Tracy Mnt Fed 2-17 - 248143,2,509.53,2.123041667,17,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701400,-103.4467273,46.7641629,920417,Tracy Mountain 4-17,2823,Tracy Mt CTB 1 - 158802,1,517.55,2.147510373,17,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701400,-103.4467273,46.7641629,920417,Tracy Mountain 4-17,2826,Tracy Mt CTB 1- 158803,2,517.37,2.146763485,17,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701400,-103.4467273,46.7641629,920417,Tracy Mountain 4-17,2827,Tracy Mt CTB 1 - 247929,3,506.38,2.112116788,17,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701543,-103.4128779,46.7730054,920419,Tracy Mountain Unit 1-15,2799,Tracy Mnt 1-15 - 248317,1,500,2.083333333,15,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701543,-103.4128779,46.7730054,920419,Tracy Mountain Unit 1-15,2800,Tracy Mnt 1-15 - 248318,2,500,2.083333333,15,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701528,-103.4368375,46.7668379,920420,Tracy Mountain Unit 1-16,2812,Tracy Mnt Unit 1-16 - 158804,1,516.35155,2.142537552,16,138N,101W,BILLINGS
"Continental Resources, Inc.",3300701528,-103.4368375,46.7668379,920420,Tracy Mountain Unit 1-16,2813,Tracy Mnt Unit 1-16 - 158805,2,516.37,2.142614108,16,138N,101W,BILLINGS
